h3_08,propertyType,lotAreaValue,priceChange,zestimate,imgSrc,price,bedrooms,longitude,latitude,listingStatus,zpid,rentZestimate,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,unit,newConstructionType,resultsPerPage,totalPages,totalResultCount,h3_07,geometry,pricePerSqft
8828d55157fffff,SINGLE_FAMILY,9639.828,,1204900.0,https://photos.zillowstatic.com/fp/6769d3dd58048cf74543cc36f429b89f-p_e.jpg,1128000.0,3.0,-122.18147,47.521114,FOR_SALE,49136912.0,3194.0,3.0,3.0,1660.0,USA,USD,sqft,,,41,20,2326,8728d5515ffffff,"POLYGON ((-122.18318993487442 47.519819246811934, -122.17821160120758 47.523126778412106, -122.17980805064064 47.52730349404201, -122.1863832547635 47.528172536905174, -122.19136133238455 47.52486489707644, -122.18976446199446 47.52068832262587, -122.18318993487442 47.519819246811934))",679.5180722891566
8828d540b1fffff,SINGLE_FAMILY,0.4086,,1447500.0,https://photos.zillowstatic.com/fp/581e206371ad499c768c10458b863b6f-p_e.jpg,1349000.0,4.0,-122.314705,47.70591,FOR_SALE,48837992.0,6264.0,3.0,3.0,3440.0,USA,USD,acres,,,41,20,2326,8728d540bffffff,"POLYGON ((-122.30964403630027 47.70269772922637, -122.30466346344535 47.70600342132855, -122.30626851040925 47.71016501130181, -122.31285455064071 47.71102076801535, -122.31783486288064 47.70771496798497, -122.31622939557057 47.7035535191819, -122.30964403630027 47.70269772922637))",392.1511627906977
8828d5409dfffff,SINGLE_FAMILY,3798.432,,1190300.0,https://photos.zillowstatic.com/fp/cff6a11c45084e33133ad9058bb35d9c-p_e.jpg,1095000.0,4.0,-122.32866,47.686718,FOR_SALE,49008468.0,3956.0,3.0,3.0,2640.0,USA,USD,sqft,,,41,20,2326,8728d5409ffffff,"POLYGON ((-122.32795537352693 47.685309844925364, -122.32297708346351 47.688616736980876, -122.32458253710755 47.692778980570814, -122.33116670069836 47.69363419078789, -122.33614472975627 47.69032719093051, -122.33453885629531 47.68616508867057, -122.32795537352693 47.685309844925364))",414.77272727272725
8828d542ddfffff,CONDO,,,696000.0,https://photos.zillowstatic.com/fp/c9ce1305bf959252540666d70b2260af-p_e.jpg,678000.0,2.0,-122.35162,47.614887,FOR_SALE,60973473.0,3032.0,3.0,2.0,1127.0,USA,USD,,Apt 411,,41,20,2326,8728d542dffffff,"POLYGON ((-122.35009833380491 47.61303099696434, -122.34512584184408 47.616341049604245, -122.34673080610821 47.62050740461485, -122.35330868106492 47.621363565284305, -122.358280911868 47.61805340509082, -122.35667552893841 47.613887191794056, -122.35009833380491 47.61303099696434))",601.5971606033718
8828d5555bfffff,TOWNHOUSE,1698.84,-31000.0,753300.0,https://photos.zillowstatic.com/fp/28b7ea4ac1cb9dacb9a34925ed77ec40-p_e.jpg,739000.0,3.0,-122.39772,47.568005,FOR_SALE,340108783.0,3200.0,3.0,2.0,1110.0,USA,USD,sqft,,NEW_CONSTRUCTION_TYPE_OTHER,41,20,2326,8728d5555ffffff,"POLYGON ((-122.39336937144999 47.563242954416424, -122.3884027792828 47.56655611687355, -122.3900085354632 47.5707245665352, -122.39658130120912 47.57157971162644, -122.40154763135479 47.5682664419281, -122.39994145784223 47.56409813439231, -122.39336937144999 47.563242954416424))",665.7657657657658
8828d54365fffff,TOWNHOUSE,,,1119500.0,https://photos.zillowstatic.com/fp/6842d73ffc8d108c968b86cb364ab049-p_e.jpg,1050000.0,3.0,-122.15061,47.61114,FOR_SALE,49138751.0,4058.0,3.0,3.0,1918.0,USA,USD,,,,41,20,2326,8728d5436ffffff,"POLYGON ((-122.1541314095499 47.60714508284962, -122.14914593332269 47.610448718241436, -122.15074286358214 47.61462053349381, -122.15732569252691 47.615488572663736, -122.16231091296916 47.612184828737746, -122.1607135603177 47.608013154188775, -122.1541314095499 47.60714508284962))",547.4452554744526
8828d54e8bfffff,SINGLE_FAMILY,7605.576,,961500.0,https://photos.zillowstatic.com/fp/c533ca782c6101a0a194711d560e662e-p_e.jpg,899000.0,4.0,-122.35739,47.769257,FOR_SALE,48827793.0,3597.0,3.0,3.0,2040.0,USA,USD,sqft,,,41,20,2326,8728d54e8ffffff,"POLYGON ((-122.3535054407954 47.76764599672378, -122.34852399837925 47.77095098631868, -122.3501320641191 47.775107213295875, -122.35672199248873 47.77595830953222, -122.36170317268868 47.772653212107926, -122.36009468680183 47.7684971262893, -122.3535054407954 47.76764599672378))",440.6862745098039
8828d542d3fffff,CONDO,,,384600.0,https://photos.zillowstatic.com/fp/8fc412c5d5a66ff7a915b7eee6f35ea5-p_e.jpg,369000.0,2.0,-122.3641,47.626476,FOR_SALE,347692543.0,,3.0,1.0,949.0,USA,USD,,# 207,,41,20,2326,8728d542dffffff,"POLYGON ((-122.36646408024217 47.62307462893957, -122.36149211085028 47.62638489665419, -122.36309792693689 47.63055017488269, -122.36967613093022 47.63140504364728, -122.37464783865738 47.62809466844406, -122.37304160412222 47.62392953197745, -122.36646408024217 47.62307462893957))",388.83034773445735
8828d55135fffff,SINGLE_FAMILY,10624.284,,2392600.0,https://photos.zillowstatic.com/fp/74042210e36fa59b45104de0d787bafc-p_e.jpg,2198000.0,4.0,-122.15101,47.549755,FOR_SALE,48812266.0,5742.0,3.0,4.0,3750.0,USA,USD,sqft,,,41,20,2326,8728d5513ffffff,"POLYGON ((-122.14992601814669 47.54714232595013, -122.14494381285043 47.55044782255684, -122.14653943387937 47.55462363109036, -122.15311768214121 47.5554938021284, -122.15809963213198 47.552188197076816, -122.1565035892324 47.54801252944482, -122.14992601814669 47.54714232595013))",586.1333333333333
8828d54211fffff,TOWNHOUSE,1598.652,,750900.0,https://photos.zillowstatic.com/fp/1d115fccb333824700807c6b4428c09a-p_e.jpg,720000.0,3.0,-122.303406,47.606796,FOR_SALE,49044660.0,3300.0,3.0,2.0,1330.0,USA,USD,sqft,,,41,20,2326,8728d5421ffffff,"POLYGON ((-122.30245172300025 47.60285755617799, -122.29747658403407 47.606166344969054, -122.29907943177957 47.61033459785412, -122.30565783804336 47.61119392045871, -122.31063271720971 47.60788502389017, -122.30902944997825 47.60371691250717, -122.30245172300025 47.60285755617799))",541.3533834586466
8828d542edfffff,TOWNHOUSE,962.676,,939900.0,https://photos.zillowstatic.com/fp/620a94dca48664c634ab449f64c7d3a8-p_e.jpg,895000.0,3.0,-122.29835,47.62227,FOR_SALE,2077332914.0,2239.0,3.0,2.0,1670.0,USA,USD,sqft,Apt C,,41,20,2326,8728d542effffff,"POLYGON ((-122.29570647437825 47.617810879799855, -122.29072998985689 47.621118942406696, -122.29233285062223 47.62528640179675, -122.29891261574097 47.626145657181404, -122.30388884055345 47.622837486735115, -122.3022855600223 47.61867016875627, -122.29570647437825 47.617810879799855))",535.9281437125749
8828d5506bfffff,SINGLE_FAMILY,0.38,,1032600.0,https://photos.zillowstatic.com/fp/fc66b073642f0445fcdd5e4482b7ae47-p_e.jpg,989950.0,4.0,-122.22967,47.502365,FOR_SALE,48894266.0,3800.0,3.0,2.0,2770.0,USA,USD,acres,,,41,20,2326,8728d5506ffffff,"POLYGON ((-122.22459510544745 47.497526465153705, -122.21962089880107 47.50083613532112, -122.22121859926521 47.50501321921472, -122.22779092637899 47.50588049147164, -122.23276487598909 47.50257071332389, -122.23116675558757 47.49839377091226, -122.22459510544745 47.497526465153705))",357.3826714801444
8828d54215fffff,SINGLE_FAMILY,5100.876,,2300400.0,https://photos.zillowstatic.com/fp/e19437ead319180fd8102929c909f104-p_e.jpg,2175000.0,4.0,-122.28856,47.61205,FOR_SALE,49018969.0,5848.0,3.0,4.0,4160.0,USA,USD,sqft,,,41,20,2326,8728d5421ffffff,"POLYGON ((-122.29089834427958 47.605306376411676, -122.2859222731022 47.60861469434362, -122.28752470111384 47.61278308866102, -122.29410362010293 47.6136430236268, -122.29907943177957 47.61033459785412, -122.29747658403407 47.606166344969054, -122.29089834427958 47.605306376411676))",522.8365384615385
8828d54743fffff,CONDO,1215.324,,,https://photos.zillowstatic.com/fp/9f58b286b51ae1b1f8827b07665f7d5e-p_e.jpg,840000.0,2.0,-122.4021,47.652443,FOR_SALE,348992849.0,,3.0,3.0,1281.0,USA,USD,sqft,# B,NEW_CONSTRUCTION_TYPE_OTHER,41,20,2326,8728d5474ffffff,"POLYGON ((-122.39583924986732 47.650621501773685, -122.39086765571889 47.65393183686525, -122.39247518306233 47.658094564086134, -122.39905472277422 47.65894681441578, -122.40402605428815 47.65563637193478, -122.40241810879111 47.65147378652613, -122.39583924986732 47.650621501773685))",655.7377049180328
8828d55117fffff,SINGLE_FAMILY,7749.324,,1448900.0,https://photos.zillowstatic.com/fp/57d6000fee40e260814f3bb236b2b68b-p_e.jpg,1360000.0,4.0,-122.186,47.54081,FOR_SALE,48664197.0,3994.0,3.0,3.0,2460.0,USA,USD,sqft,,,41,20,2326,8728d5511ffffff,"POLYGON ((-122.18459826158056 47.539831773644934, -122.17961883996095 47.543138686724284, -122.18121572586128 47.54731407234177, -122.18779245457722 47.54818240377971, -122.19277161999089 47.5448753824427, -122.19117431296051 47.54070013793814, -122.18459826158056 47.539831773644934))",552.8455284552846
8828d426b3fffff,MANUFACTURED,10349.856,,444700.0,https://photos.zillowstatic.com/fp/363b990917715e3629de969969cf027d-p_e.jpg,425000.0,3.0,-122.13205,47.4675,FOR_SALE,48940340.0,767.0,3.0,2.0,1344.0,USA,USD,sqft,,,41,20,2326,8728d426bffffff,"POLYGON ((-122.13616281784716 47.462000274667155, -122.13118471282063 47.46530813751605, -122.13277816553227 47.46948980117208, -122.13935014461941 47.47036346085004, -122.14432799523051 47.467055489640295, -122.14273412123568 47.46287396712622, -122.13616281784716 47.462000274667155))",316.2202380952381
8828d5529dfffff,SINGLE_FAMILY,0.359,,628000.0,https://photos.zillowstatic.com/fp/9a1a37a79b48c2e7d67468c86ec876c1-p_e.jpg,599950.0,3.0,-122.3414,47.498917,FOR_SALE,48901736.0,3290.0,3.0,2.0,2180.0,USA,USD,acres,,,41,20,2326,8728d5529ffffff,"POLYGON ((-122.34142314086317 47.493064647079535, -122.33645714558624 47.49637839523398, -122.33805947298299 47.5005527323448, -122.34462821336298 47.50141317919751, -122.34959394846123 47.498099323662494, -122.34799120342417 47.49392512866798, -122.34142314086317 47.493064647079535))",275.20642201834863
8828d542e3fffff,SINGLE_FAMILY,0.5208999999999999,,6191400.0,https://photos.zillowstatic.com/fp/1433eb618c7d1a02cef26a5e9fc470a4-p_e.jpg,5975000.0,6.0,-122.314026,47.628185,FOR_SALE,48725904.0,17341.0,3.0,7.0,9330.0,USA,USD,acres,,,41,20,2326,8728d542effffff,"POLYGON ((-122.31207179937017 47.627862909399376, -122.30709583452023 47.631171187652846, -122.30869954798979 47.635337570553574, -122.31527964592524 47.63619553375372, -122.3202553505589 47.63288714772533, -122.31865121753967 47.628720906284336, -122.31207179937017 47.627862909399376))",640.4072883172562
8828d54707fffff,SINGLE_FAMILY,3881.196,,,https://photos.zillowstatic.com/fp/fcd6f627f387b428c03a29a5911ccd9f-p_e.jpg,2250000.0,4.0,-122.38559,47.676105,FOR_SALE,348991341.0,,3.0,4.0,3415.0,USA,USD,sqft,,BUILDER_SPEC,41,20,2326,8728d5470ffffff,"POLYGON ((-122.38574505308021 47.673038410143235, -122.3807714393133 47.676347657205795, -122.38237898955455 47.68050919345278, -122.38896057220238 47.68136134097341, -122.39393392346855 47.6780519864276, -122.3923259546541 47.67389059185697, -122.38574505308021 47.673038410143235))",658.8579795021961
8828d54edbfffff,SINGLE_FAMILY,0.5678,,1874000.0,https://photos.zillowstatic.com/fp/973b5f9007d2ebc0f277e305803ee86f-p_e.jpg,1749950.0,3.0,-122.37805,47.7625,FOR_SALE,48883328.0,5219.0,3.0,4.0,3890.0,USA,USD,acres,,,41,20,2326,8728d54edffffff,"POLYGON ((-122.38001348277476 47.755273605741046, -122.3750345899262 47.75857990398822, -122.37664348821204 47.76273624641512, -122.3832316989206 47.76358614926587, -122.38821032890831 47.76027974334909, -122.38660101111496 47.75612354226375, -122.38001348277476 47.755273605741046))",449.8586118251928
8828d54e47fffff,SINGLE_FAMILY,0.2673999999999999,,,https://photos.zillowstatic.com/fp/e424d4494d7dcca24edb2c57f6a25f9e-p_e.jpg,2350000.0,5.0,-122.284256,47.72858,FOR_SALE,48735493.0,10320.0,3.0,6.0,5720.0,USA,USD,acres,,,41,20,2326,8728d54e4ffffff,"POLYGON ((-122.27975255426647 47.72252769724364, -122.27476876337106 47.725831714928475, -122.27637298156017 47.72999279169556, -122.2829614118359 47.73084970984947, -122.2879449428082 47.72754558404644, -122.28634030349436 47.72338464822037, -122.27975255426647 47.72252769724364))",410.83916083916085
8828d55011fffff,SINGLE_FAMILY,3868.128,,810600.0,https://photos.zillowstatic.com/fp/a2efc89a8484b24351855ee5e22045b3-p_e.jpg,774950.0,5.0,-122.2746,47.517284,FOR_SALE,49117224.0,3614.0,3.0,3.0,1940.0,USA,USD,sqft,,,41,20,2326,8728d5501ffffff,"POLYGON ((-122.26882231942376 47.51525051311868, -122.26385007194074 47.518561085064455, -122.26544989445716 47.522735877444966, -122.27202238378433 47.5235999562419, -122.27699437292115 47.52028927650746, -122.275394131143 47.51611462577738, -122.26882231942376 47.51525051311868))",399.4587628865979
8828d55103fffff,SINGLE_FAMILY,9295.704,,1604700.0,https://photos.zillowstatic.com/fp/ea13beb5eb0a66d9fdf51b1bab7eaf3a-p_e.jpg,1499000.0,4.0,-122.17066,47.533978,FOR_SALE,48776771.0,4496.0,3.0,4.0,2820.0,USA,USD,sqft,,,41,20,2326,8728d5510ffffff,"POLYGON ((-122.16825333428997 47.529741006646375, -122.16327340101834 47.53304770311472, -122.16486943417803 47.53722416355638, -122.17144582201892 47.538093786479216, -122.17642549959119 47.53478698168943, -122.17482904508782 47.530610662311005, -122.16825333428997 47.529741006646375))",531.5602836879433
8828d552d5fffff,SINGLE_FAMILY,7344.216,,569600.0,https://photos.zillowstatic.com/fp/250e7e6a5f83b747abb25acc57e891d9-p_e.jpg,550000.0,3.0,-122.342186,47.483585,FOR_SALE,48748685.0,2762.0,3.0,1.0,1090.0,USA,USD,sqft,,,41,20,2326,8728d552dffffff,"POLYGON ((-122.33661661141667 47.480539515682416, -122.33165102682399 47.483853517284246, -122.3332529225236 47.48802878768418, -122.33982082049081 47.48888991435698, -122.34478614511231 47.48557580537232, -122.34318383180376 47.48140067711027, -122.33661661141667 47.480539515682416))",504.58715596330273
8828d55705fffff,SINGLE_FAMILY,5000.688,,825100.0,https://photos.zillowstatic.com/fp/4aab95c0da7c9448e1e08a4a3d78194c-p_e.jpg,785000.0,3.0,-122.37153,47.5323,FOR_SALE,49009047.0,3099.0,3.0,2.0,1450.0,USA,USD,sqft,,,41,20,2326,8728d5570ffffff,"POLYGON ((-122.36738738725113 47.528168225749724, -122.36242109213322 47.531481681368625, -122.3640251332675 47.53565307550912, -122.37059588707258 47.53651087192203, -122.37556192109112 47.53319730899233, -122.37395746247002 47.529026056973066, -122.36738738725113 47.528168225749724))",541.3793103448276
8828d5456bfffff,SINGLE_FAMILY,5501.628,,693100.0,https://photos.zillowstatic.com/fp/db6bb1a0bbd8d4bd1a421492480f1fef-p_e.jpg,650000.0,4.0,-122.349625,47.71155,FOR_SALE,49015584.0,3394.0,3.0,3.0,1770.0,USA,USD,sqft,,,41,20,2326,8728d5456ffffff,"POLYGON ((-122.34915444646566 47.70782617051294, -122.34417626612158 47.711133022109806, -122.34578300732588 47.71529325219001, -122.35236834857197 47.7161464893289, -122.35734626719285 47.71283952999561, -122.35573910635736 47.708679441272444, -122.34915444646566 47.70782617051294))",367.2316384180791
8828d55761fffff,SINGLE_FAMILY,5950.296,,689500.0,https://photos.zillowstatic.com/fp/f2e8036c7d332483715461e8e81a922e-p_e.jpg,649900.0,2.0,-122.35147,47.524967,FOR_SALE,49073382.0,2343.0,3.0,1.0,830.0,USA,USD,sqft,,,41,20,2326,8728d5576ffffff,"POLYGON ((-122.35104008585532 47.518106509579134, -122.34607326929654 47.521419750478415, -122.34767646054347 47.52559222048482, -122.35424688611818 47.52645130753148, -122.35921344208283 47.52313795925605, -122.357609833133 47.518965631322715, -122.35104008585532 47.518106509579134))",783.0120481927711
8828d542cbfffff,CONDO,,,,https://photos.zillowstatic.com/fp/70e25b8d0e8e32ea050a999153d90fde-p_e.jpg,935000.0,2.0,-122.3393,47.612988,FOR_SALE,348989757.0,,3.0,2.0,1607.0,USA,USD,,Unit 408,,41,20,2326,8728d542cffffff,"POLYGON ((-122.34191634632268 47.60800740462694, -122.3369435934576 47.61131734968077, -122.33854813179829 47.615484243007955, -122.34512584184408 47.616341049604245, -122.35009833380491 47.61303099696434, -122.34849337669043 47.608864245326885, -122.34191634632268 47.60800740462694))",581.829495955196
8828d54741fffff,CONDO,,,406900.0,https://photos.zillowstatic.com/fp/2895f7a820a37a9e22a522a3da6f5ccb-p_e.jpg,389000.0,1.0,-122.387886,47.652473,FOR_SALE,48790594.0,988.0,3.0,1.0,712.0,USA,USD,,Apt 104,,41,20,2326,8728d5474ffffff,"POLYGON ((-122.38765303465128 47.64560544692204, -122.38268117812201 47.648915674591564, -122.38428827949141 47.65307894045106, -122.39086765571889 47.65393183686525, -122.39583924986732 47.650621501773685, -122.39423173023549 47.64645837770255, -122.38765303465128 47.64560544692204))",546.3483146067416
8828d55ae1fffff,SINGLE_FAMILY,8398.368,,1417600.0,https://photos.zillowstatic.com/fp/c5908c47c84ba960476d8427ea5a9480-p_e.jpg,1340000.0,3.0,-122.11399,47.57242,FOR_SALE,48815592.0,3754.0,3.0,3.0,1950.0,USA,USD,sqft,,,41,20,2326,8728d55aeffffff,"POLYGON ((-122.10845894008389 47.56940296220443, -122.1034726074654 47.57270631069028, -122.10506696985826 47.576881748044244, -122.11164808782732 47.57775369632645, -122.11663416613702 47.5744502391477, -122.11503938085242 47.570274942392466, -122.10845894008389 47.56940296220443))",687.1794871794872
8828d5cd41fffff,SINGLE_FAMILY,0.3283,,882600.0,https://photos.zillowstatic.com/fp/0e8ea4c3d00d9cbb76beae1bf7f35b1f-p_e.jpg,850000.0,5.0,-122.33977,47.42114,FOR_SALE,48982161.0,3764.0,3.0,3.0,2510.0,USA,USD,acres,,,41,20,2326,8728d5cd4ffffff,"POLYGON ((-122.34381614254744 47.41801129987893, -122.33885472867321 47.42132760890415, -122.34045572682113 47.42550672120171, -122.34701855576044 47.42636938207601, -122.35197970985409 47.423052965813845, -122.35037829485478 47.41887399592692, -122.34381614254744 47.41801129987893))",338.64541832669323
8828d55343fffff,SINGLE_FAMILY,7000.092,,692600.0,https://photos.zillowstatic.com/fp/d218e92236f963d49638ddfef9fba3ec-p_e.jpg,660000.0,3.0,-122.19221,47.461845,FOR_SALE,49035988.0,3314.0,3.0,2.0,2140.0,USA,USD,sqft,,,41,20,2326,8728d5534ffffff,"POLYGON ((-122.19051300491894 47.45730741049573, -122.18553885873526 47.460617265136094, -122.18713442059382 47.46479782675393, -122.19370454889403 47.46566839229431, -122.1986784392124 47.46235842957358, -122.19708245716157 47.45817800940557, -122.19051300491894 47.45730741049573))",308.41121495327104
8828d540cdfffff,CONDO,,,702200.0,https://photos.zillowstatic.com/fp/88f1345b3755adf39155d7d021f7fad6-p_e.jpg,648000.0,2.0,-122.29521,47.665157,FOR_SALE,58390250.0,1744.0,3.0,2.0,1053.0,USA,USD,,Unit 302,,41,20,2326,8728d540cffffff,"POLYGON ((-122.29857879463576 47.65775699220822, -122.29360013669961 47.66106381657397, -122.29520387653268 47.66522861143087, -122.30178669447822 47.66608644065633, -122.3067650923799 47.66277950839114, -122.30516093243685 47.65861485481262, -122.29857879463576 47.65775699220822))",615.3846153846154
8828d54095fffff,CONDO,,,583500.0,https://photos.zillowstatic.com/fp/a2b9e1f32d5b4c61e8b8ff93c6d87660-p_e.jpg,545000.0,2.0,-122.326225,47.69821,FOR_SALE,48860406.0,1494.0,3.0,2.0,1148.0,USA,USD,,Apt 202,,41,20,2326,8728d5409ffffff,"POLYGON ((-122.32458253710755 47.692778980570814, -122.31960357312 47.696085508764746, -122.32120903361698 47.70024735499635, -122.32779387812509 47.701102531761904, -122.33277258115244 47.69779589573476, -122.33116670069836 47.69363419078789, -122.32458253710755 47.692778980570814))",474.73867595818814
8828d55557fffff,SINGLE_FAMILY,3598.056,,1050300.0,https://photos.zillowstatic.com/fp/0dfb90dde1cc8b9f3ad56d29ed9e8238-p_e.jpg,969000.0,3.0,-122.38151,47.58056,FOR_SALE,49129625.0,3200.0,3.0,2.0,2660.0,USA,USD,sqft,,,41,20,2326,8728d5555ffffff,"POLYGON ((-122.37846798979241 47.57318161181847, -122.37349979244567 47.576493944140246, -122.375105138533 47.580662139632835, -122.38167909975269 47.58151786080542, -122.38664703541991 47.5782054211481, -122.38504127161316 47.57403736766629, -122.37846798979241 47.57318161181847))",364.2857142857143
8828d542ddfffff,CONDO,0.6612,,349800.0,https://photos.zillowstatic.com/fp/79ad87a982715f3f1687257eab3c863d-p_e.jpg,340000.0,1.0,-122.34908,47.61406,FOR_SALE,2110443430.0,1714.0,3.0,1.0,516.0,USA,USD,acres,Apt 513,,41,20,2326,8728d542dffffff,"POLYGON ((-122.35009833380491 47.61303099696434, -122.34512584184408 47.616341049604245, -122.34673080610821 47.62050740461485, -122.35330868106492 47.621363565284305, -122.358280911868 47.61805340509082, -122.35667552893841 47.613887191794056, -122.35009833380491 47.61303099696434))",658.9147286821706
